country,symbol,tag
india,GRUH,gruh-finance-ltd
india,GRVL,greaves-cotton
india,GRWL,garware-wall-ropes-ltd
india,GRWN,grauer-and-weil-india-bo
india,GSFC,gujarat-state-fertil.---chem.
india,GSPT,gujarat-state-petronet
india,GTGM,gitanjali-gems
india,GTL,gtl
india,GTLI,gtl-infrastructure
india,GUFI,gufic-biosciences-ltd?cid=977080
india,GUJL,gujarat-fluorochemicals
india,GVKP,gvk-power---infrastructure
india,HALC,hindalco-industries
india,HAPL,hatsun-agro-product-ltd
india,HAWY,hathway-cable---datacom
india,HBLS,hbl-power-systems-ltd?cid=977084
india,HCLI,hcl-infosystems
india,HCLT,hcl-technologies
india,HCNS,hindustan-construction-company
india,HCPR,hindustan-copper-ltd
india,HDBK,hdfc-bank-ltd
india,HDFA,hdfc-asset-management-company-ltd
india,HDFC,housing-development-finance
india,HDFL,hdfc-standard-life
india,HDIL,housing-development-and-infra.
india,HEFI,heritage-fo
india,HEGL,heg
india,HEID,heidelbergcement-india-ltd
india,HEST,hester-biosciences-ltd?cid=977089
india,HEXT,hexaware-technologies
india,HFCL,himachal-futuristic-comm.
india,HGIN,hg-infra-engineering-limited?cid=1066616
india,HGSL,hinduja-global-solutions-ltd?cid=945769
india,HIAE,hindustan-aeronautics-ltd
india,HIKA,hikal-ltd?cid=945951
india,HIMD,himadri-chemicals-industries
india,HLL,hindustan-unilever
india,HLLT,hil-ltd?cid=977095
india,HMSD,himatsingka-seide
india,HMTL,hmt-ltd
india,HOEX,hindustan-oil-exploration
india,HOND,honda-siel-power-products-ltd?cid=977102
india,HONE,honeywell-automation-india
india,HPCL,hindustan-petroleum
india,HPLE,hpl-electric-power-pvt-ltd?cid=991211
india,HROM,hero-motocorp
india,HSNT,hsil
india,HTLE,hotel-leela-venture
india,HTML,ht-media
india,HUBT,hubtown
india,HUDC,housing-and-urban-development
india,HUHT,the-paper-products
india,HUMM,humming-bird-education-ltd
india,HVEL,havells-india
india,HWKN,hawkins-cookers-ltd-bo
india,HZNC,hindustan-zinc
india,ICBK,icici-bank-ltd
india,ICCI,icici-securities-ltd
india,ICIL,icici-lombard
india,ICIR,icici-prudential-life-insurance-com
india,ICMN,the-india-cements-limited
india,ICNT,indo-count-industries-ltd
india,ICRA,icra-ltd
india,IDBI,idbi-bank
india,IDFB,idfc-bank-ltd
india,IDFC,idfc-limited
india,IFBI,ifb-industries-ltd
india,IFCI,ifci
india,IFIB,infibeam-incorporation
india,IGAM,igarashi-motors-india-ltd?cid=977116
india,IGAS,indraprastha-gas
india,IGLY,india-glycols-limited
india,IGPT,i-g-petrochemicals-ltd?cid=977118
india,IHME,indian-hume-pipe-company-ltd?cid=977120
india,IHTL,the-indian-hotels
india,IIAB,indiabulls-wholesale-services
india,IIAN,indian-energy-exchange-ltd
india,IIFL,india-infoline-limited
india,IISL,indian-infotech-software-ltd-bse
india,ILFE,il-fs-eng.-and-construction
india,ILFT,il-fs-transportation-networks-ltd
india,IMCL,indraprastha-medical
india,IMFA,indian-met?cid=977125
india,INAC,indostar-capital-finance-ltd
india,INBA,indian-bank
india,INBF,indiabulls
india,INBK,indusind-bank
india,INDB,indiabulls-securities
india,INED,info-edge-(india)
india,INEE,intellect-design-arena-ltd
india,INFY,infosys
india,INGL,interglobe-aviation-ltd
india,INGR,ingersoll-rand-(india)
india,INIR,indian-railway-catering-and-tourism?cid=1153182
india,INMR,indiamart-intermesh-ltd
india,INOL,inox-leisure
india,INRL,indiabulls-real-estate-ltd
india,INRM,indoco-remedies-ltd
india,INWN,inox-wind-ltd
india,IOBK,indian-overseas-bank
india,IOC,indian-oil-corporation
india,IOLC,iol-chemicals-pharmaceuticals?cid=977142
india,IPAP,andhra-pradesh-paper-mills-ltd
india,IPCA,ipca-laboratories
india,IRBI,irb-infrastructure-developers
india,IRCN,ircon-international
india,IRSY,indo-rama-synthetics-(india)
india,ISGE,isgec-heavy-engineering-bo
india,ISIL,insecticides-india-ltd?cid=977144
india,ISLB,ind-swift-laboratories
india,ITC,itc
india,ITCM,itd-cementation-india-ltd
india,ITDC,india-tourism-development-corp-ltd
india,ITEL,iti-ltd
india,IVRC,ivrcl
india,JAAO,jayant-agro-organics-ltd?cid=977149
india,JAGP,jagran-prakashan
india,JAIA,jaiprakash-associates
india,JAIB,jai-balaji-industries
india,JAIC,jai-corp
india,JAIR,jain-irrigation-systems
india,JAIRDV,jain-irrigation-systems-ltd?cid=977151
india,JAPR,jaiprakash-power-ventures
india,JBCH,jb-chemicals---pharmaceuticals
india,JBFI,jbf-industries-ltd
india,JBMA,jbm-auto-ltd?cid=977153
india,JCHA,hitachi-home-life-solutions
india,JET,jet-airways-(india)
india,JINA,jindal-stainless-hisar-ltd
india,JIND,jindal-saw-ltd
india,JINM,jinaams-dress
india,JINW,jindal-worldwide-ltd?cid=977162
